task_index,company_id,company_name,classifier_search_tier,worker_token_ticker,verifier_search_tier,verifier_token_ticker,verdict,error_type,error_reason,evidence_urls,recommended_action,corrected_result_row_json
224,572346-64,Evermoon Games,full,"[""EVM"", ""ES""]",full,"[""EVM"", ""ES""]",pass,,,https://docs.evermoon.games/evermoon/|https://docs.evermoon.games/evermoon/evermoon-economy/tokenomics|https://docs.evermoon.games/evermoon/evermoon-economy/tokenomics/evermoon-token-usdevm/|https://docs.evermoon.games/evermoon/evermoon-economy/tokenomics/everstone-token-usdes|https://coinmarketcap.com/currencies/evermoon/,accept_worker_row,
225,572413-87,Blueprint Finance,skip_candidate,[],skip_candidate,[],pass,,,https://www.blueprintfinance.com/,accept_worker_row,
226,572473-18,Zeus Network (Taiwan),full,"[""ZEUS""]",full,"[""ZEUS""]",pass,,,https://docs.zeusnetwork.xyz/|https://docs.zeusnetwork.xyz/tokenomics|https://coinmarketcap.com/currencies/zeus-network/|https://zeusnetwork.xyz/zbtc,accept_worker_row,
227,572484-79,Crystal Fun,full,"[""CFUN""]",full,"[""CFUN""]",pass,,,https://whitepaper.crystalfun.io/|https://whitepaper.crystalfun.io/tokens/usdcfun,accept_worker_row,
228,761580-55,Iqana,light,[],light,[],pass,,,https://iqana.io/|https://iqana.io/our-solution/,accept_worker_row,
229,762554-44,ORO Labs (Financial Software),full,"[""GOLD""]",full,"[""GOLD""]",pass,,,https://www.oro.finance/|https://www.oro.finance/transparency|https://www.oro.finance/grail|https://www.oro.finance/grail-5,accept_worker_row,
230,762727-24,Yeet,full,"[""YEET""]",full,"[""YEET""]",pass,,,https://yeet.com/|https://yeet-games.com/|https://coinmarketcap.com/currencies/yeet/,accept_worker_row,
231,762836-41,COCA Wallet,full,"[""COCA""]",full,"[""COCA""]",pass,,,https://docs.coca.xyz/coca/tokenomics/overview|https://docs.coca.xyz/coca/tokenomics/token-allocation|https://coinmarketcap.com/currencies/coca/,accept_worker_row,
232,762965-11,UBX (Financial Software),full,"[""UBX""]",full,"[""UBX""]",pass,,,https://www.digitaljournal.com/pr/news/insights-news-wire/ubx-pioneering-new-era-digital-1791274321.html|https://techbullion.com/ubx-completes-first-token-burn-1755874-ubx-permanently-removed-from-circulation/|https://www.ubitexonline.com/ubxexchange,accept_worker_row,
233,763105-96,Titan (Financial Software),full,[],full,[],pass,,,https://titan.exchange/|https://titandex.gitbook.io/titan/codex-of-knowledge/dex-aggregators|https://titan-exchange.gitbook.io/titan/codex-of-knowledge/markdown,accept_worker_row,
234,951496-84,Verificare,light,[],light,[],pass,,,https://www.verificare.africa/|https://www.verifica.srl/en/,accept_worker_row,
235,951508-00,Logrium,full,[],full,[],pass,,,https://www.logrium.com/,accept_worker_row,
236,952206-67,BlockchainRe,light,[],light,[],pass,,,https://blockchainre.it/|https://blockchainre.it/en/home-eng/,accept_worker_row,
237,952551-82,Toucan Exchange,light,[],light,[],pass,,,https://www.toucan-x.com/,accept_worker_row,
238,761202-55,What Bitcoin Did,skip_candidate,[],skip_candidate,[],pass,,,https://www.whatbitcoindid.com/,accept_worker_row,
239,1233047-26,SavhFresh,light,[],light,[],pass,,,https://www.savhfresh.com/,accept_worker_row,
240,572392-72,QFi,full,"[""QFIN"", ""QFI""]",full,"[""QFIN"", ""QFI""]",pass,,,https://docs.q.finance/|https://docs.q.finance/whitepaper|https://coinmarketcap.com/currencies/qfinance/|https://tokeninsight.com/en/coins/qfinance/tokenomics,accept_worker_row,
241,762578-11,Inchy,full,[],full,[],pass,,,https://www.inchy.ai/,accept_worker_row,
242,100979-65,Decentral (Financial Software),light,[],light,[],pass,,,https://www.decentral.ca/,accept_worker_row,
243,1233047-62,Tokenati,skip_candidate,[],skip_candidate,[],pass,,,https://www.tokenati.ae/,accept_worker_row,
244,101149-39,CleverCoin,skip_candidate,[],skip_candidate,[],pass,,,https://www.clevercoin.com/,accept_worker_row,
245,104383-72,Revolut,skip_candidate,[],skip_candidate,[],pass,,,https://www.revolut.com/,accept_worker_row,
246,762986-62,AegisAI (Financial Software),full,"[""AEGIS""]",full,"[""AEGIS""]",pass,,,https://www.aegisai.network/|https://docs.aegisai.network/learn/composability|https://coinmarketcap.com/currencies/aegis-ai/,accept_worker_row,
247,102479-68,Trackers,skip_candidate,[],skip_candidate,[],pass,,,https://trackers.com/,accept_worker_row,
248,762712-39,Hantang Big Data,skip_candidate,[],skip_candidate,[],pass,,,,accept_worker_row,
249,104596-03,GetGems,full,[],full,[],pass,,,https://getgems.io/|https://messari.io/project/getgems,accept_worker_row,
250,762632-38,Ward Analytics,light,[],light,[],pass,,,https://wardgraph.com/,accept_worker_row,
251,104892-40,BigchainDB,light,[],light,[],pass,,,https://www.bigchaindb.com/,accept_worker_row,
252,479818-81,Hyperstack,light,[],light,[],pass,,,https://www.thehyperstack.com/,accept_worker_row,
253,481876-39,Kibo Finance,full,[],full,[],pass,,,https://kibo.finance/|https://app.kibo.finance/|https://messari.io/project/kibo-finance,accept_worker_row,
254,481889-53,Pixels,full,"[""PIXEL""]",full,"[""PIXEL""]",pass,,,https://pixels.xyz/|https://coinmarketcap.com/currencies/pixels/,accept_worker_row,
255,481912-93,Prometheus,skip_candidate,[],skip_candidate,[],pass,,,https://www.prometheusalts.com/,accept_worker_row,
256,481918-33,gtm.gg,light,[],light,[],pass,,,https://gtm.gg/,accept_worker_row,
257,481944-88,5ire,full,"[""5IRE""]",full,"[""5IRE""]",pass,,,https://5ire.net/|https://coinmarketcap.com/currencies/5ire/,accept_worker_row,
258,481951-09,Blarecast Systems,light,[],light,[],pass,,,https://www.blarecast.com/,accept_worker_row,
259,481963-42,A41,skip_candidate,[],skip_candidate,[],pass,,,https://www.a41.io/,accept_worker_row,
260,482001-40,Animal Concerts,full,"[""ANML""]",full,"[""ANML""]",pass,,,https://animalconcerts.com/|https://animalconcerts.com/token-details/|https://coinmarketcap.com/currencies/animal-concerts/,accept_worker_row,
261,482015-26,Big Whale Labs,full,[],full,[],pass,,,https://bigwhalelabs.com/|https://www.theblock.co/post/149180/pseudonymity-startup-big-whale-labs-raises-3-8-million-seed-round,accept_worker_row,
262,481170-88,Global Carbon ESG,skip_candidate,[],skip_candidate,[],pass,,,https://www.globalcarbonesg.com/,accept_worker_row,
263,572457-25,Young Captain Nemo,light,[],light,[],pass,,,https://www.ycnllc.com/,accept_worker_row,
264,482042-44,Clout.art,full,"[""SWAY""]",full,"[""SWAY""]",pass,,,https://clout.art/|https://www.coingecko.com/en/coins/sway-social|https://app.launchpool.xyz/projects/clout-art/,accept_worker_row,
265,482049-10,Talisman Wallet,full,"[""SEEK""]",full,"[""SEEK""]",pass,,,https://talisman.xyz/features/|https://docs.talisman.xyz/talisman/seek/get-seek|https://coinmarketcap.com/currencies/talisman/,accept_worker_row,
266,482054-86,OkLetsPlay,light,[],light,[],pass,,,https://okletsplay.com/,accept_worker_row,
267,762483-25,DAOLama,light,[],light,[],pass,,,https://daolama.co/,accept_worker_row,
268,482092-48,Spectra,full,"[""SPECTRA""]",full,"[""SPECTRA""]",pass,,,https://spectra.finance/|https://docs.spectra.finance/tokenomics/spectra|https://coinmarketcap.com/currencies/spectra-finance/,accept_worker_row,
269,482104-99,Decent,light,[],light,[],pass,,,https://decent.xyz/,accept_worker_row,
270,572343-76,VTRU (BVI),full,"[""VTRU"", ""VTRO""]",full,"[""VTRU"", ""VTRO""]",pass,,,https://www.vitruveo.net/|https://docs.vitruveo.xyz/building-on-vitruveo/coins-tokens/vtru|https://docs.vitruveo.xyz/building-on-vitruveo/coins-tokens/vtro|https://coinmarketcap.com/currencies/vitruveo/|https://coinmarketcap.com/currencies/vitruveo-dex/,accept_worker_row,
271,482203-09,Beets DAO,full,"[""BEETS""]",full,"[""BEETS""]",pass,,,"[""https://brand.beets.fi/"",""https://ftm.beets.fi/pools"",""https://ftm.beets.fi/mabeets"",""https://beets.fi/""]",accept_worker_row,
272,482209-84,POAP,full,[],full,[],pass,,,"[""https://poap.xyz/"",""https://help.poap.xyz/hc/en-us/articles/9494654007437-What-is-POAP"",""https://help.poap.xyz/hc/en-us/articles/9672471032973-Why-Can-t-I-See-POAPs-in-My-Wallet""]",accept_worker_row,
273,482226-67,Ejara,full,[],full,[],pass,,,"[""https://ejara.io/CGU_Ejara.pdf"",""https://ejara.io/Ejara%20Privacy%20Policy.pdf"",""https://ejara.io/fr""]",accept_worker_row,
274,482231-44,Arbitrary Execution,full,[],full,[],pass,,,"[""https://www.arbitraryexecution.com/"",""https://medium.com/arbitrary-execution/what-is-arbitrary-execution-7a39633402b0"",""https://www.cbinsights.com/company/arbitrary-execution""]",accept_worker_row,
275,482235-40,Izumi.Finance,full,"[""iZi""]",full,"[""iZi""]",pass,,,"[""https://docs.izumi.finance/tokens/tokenomics"",""https://docs.izumi.finance/"",""https://docs.izumi.finance/faq/about-veizi""]",accept_worker_row,
276,482237-29,Stader Labs,full,"[""SD""]",full,"[""SD""]",pass,,,"[""https://docs-new.staderlabs.com/sd/bridging-tokens/"",""https://www.staderlabs.com/blogs/sd-token-staking-guide/"",""https://www.staderlabs.com/blogs/diving-deeper-into-sd-tokenomics/""]",accept_worker_row,
277,482240-53,InsurDAO,full,[],full,[],pass,,,"[""https://www.f6s.com/company/insurdao"",""https://finder.startupnationcentral.org/company_page/wepy"",""https://www.f6s.com/member/elazargeorgiev""]",accept_worker_row,
278,482241-43,Spellfire,full,"[""SPELLFIRE""]",full,"[""SPELLFIRE""]",pass,,,"[""https://spellfire.com/token-utility"",""https://spellfire.com/earn"",""https://whitepaper.spellfire.com/spellfire-whitepaper/usdspellfire-token-utility"",""https://spellfire.com/""]",accept_worker_row,
279,482243-86,Vivents,full,[],full,[],pass,,,"[""https://www.vivents.com/"",""https://www.vivents.com/about"",""https://www.vivents.com/marketplace""]",accept_worker_row,
280,482246-56,Creaton,full,"[""CREATE""]",full,"[""CREATE""]",pass,,,"[""https://medium.com/creaton/introducing-the-creaton-dao-create-token-3ec6d47a4acd"",""https://medium.com/creaton/"",""https://creaton.io/"",""https://www.cbinsights.com/company/creaton""]",accept_worker_row,
281,482255-11,Fanprime,full,[],full,[],pass,,,"[""https://www.fanprime.io/"",""https://www.cbinsights.com/company/fanprime"",""https://www.f6s.com/company/fanprime""]",accept_worker_row,
282,482260-69,Rensa Games,full,[],full,[],pass,,,"[""https://rensa.app/"",""https://docs.rensa.app/"",""https://rensa.app/about/faq/new-accounts"",""https://rensa.app/store/games""]",accept_worker_row,
283,572408-11,SORGA,full,[],full,[],pass,,,"[""https://sorga.org/"", ""https://sorga.org/en/"", ""https://sorga.org/faq-2/""]",accept_worker_row,
284,482277-07,Yuga Labs,full,[],full,[],pass,,,"[""https://yuga.com/"", ""https://yuga.com/about/"", ""https://yuga.com/terms"", ""https://forum.apecoin.com/t/aip-1-proposing-the-dao-process/39""]",accept_worker_row,
285,482281-84,DeHorizon,full,"[""DEVT""]",full,"[""DEVT""]",pass,,,"[""https://dehorizon-foundation-1.gitbook.io/dehorizon/tokenomics"", ""https://kando.tech/token/dehorizon"", ""https://www.prnewswire.com/news-releases/metaverse-game-dehorizon-closes-8-5m-pre-a-round-led-by-sfermion-dragonfly-capital-and-everest-ventures-group-301397635.html""]",accept_worker_row,
286,482283-19,XLD,full,"[""X"", ""XUSD""]",full,"[""X"", ""XUSD""]",pass,,,"[""https://www.x-network.io/"", ""https://docs.x-network.io/"", ""https://docs.x-network.io/x-docs/x-tokenomics"", ""https://docs.x-network.io/x-docs/x-ecosystem/xusd-native-stablecoin-of-x-network""]",accept_worker_row,
287,482309-11,Wallfair,full,"[""WFAIR""]",full,"[""WFAIR""]",pass,,,"[""https://wallfair.io/"", ""https://files.wallfair.io/wallfair-whitepaper.pdf"", ""https://bitmart.zendesk.com/hc/en-us/articles/4411419476891""]",accept_worker_row,
288,762459-31,Okaybook,full,[],full,[],pass,,,"[""https://www.okaybooks.com/""]",accept_worker_row,
289,482323-96,Pixelynx,full,[],full,[],pass,,,"[""https://www.pixelynx.io/terms-and-conditions"",""https://www.animocabrands.com/animoca-brands-takes-majority-stake-in-music-metaverse-company-pixelynx"",""https://www.pixelynx.io/""]",accept_worker_row,
290,482334-67,Mel Systems,full,"[""MEL"",""SYM""]",full,"[""MEL"",""SYM""]",pass,,,"[""https://themelio.org/index.html"",""https://ancient-docs.melproject.org/basic-concepts/05-tokenomics/"",""https://ancient-docs.melproject.org/basic-concepts/00-what-is-themelio/"",""https://ancient-docs.melproject.org/specifications/consensus-spec/""]",accept_worker_row,
291,482336-02,Magic Eden,full,"[""ME""]",full,"[""ME""]",pass,,,"[""https://help.magiceden.io/en/articles/10256546-how-to-stake-me"",""https://help.magiceden.io/en/articles/12151516-magic-eden-rewards-governance-season-3"",""https://magiceden.io/rewards""]",accept_worker_row,
292,482343-94,PlayDough,full,[],full,[],pass,,,"[""https://playdough.xyz/"",""https://playdough.xyz/how-it-works/"",""https://playdough.xyz/mission/"",""https://playdough.xyz/news/""]",accept_worker_row,
293,482410-45,Crater (Entertainment Software),full,[],full,[],pass,,,"[""https://crater.financial/"",""https://docs.crater.financial/"",""https://crater.financial/soc2compliance"",""https://www.linkedin.com/company/crater-invoice-inc""]",accept_worker_row,
294,482414-50,Algofi,full,"[""BANK""]",full,"[""BANK""]",pass,,,"[""https://coinmarketcap.com/exchanges/algofi/"",""https://algorandtechnologies.com/ecosystem/use-cases/algofi"",""https://info.algofi.org/dex-info"",""https://crypto-fundraising.info/projects/algofi/""]",accept_worker_row,
295,1233037-99,SmartLink Lab,full,[],full,[],pass,,,"[""https://www.smartlinklab.com/"",""https://www.smartlinklab.com/technology""]",accept_worker_row,
296,482437-27,Derived,full,"[""DVDX""]",full,"[""DVDX""]",pass,,,"[""https://derivedfinance.medium.com/introducing-the-derived-dvd-token-ca9229b8da7a"",""https://coinmarketcap.com/currencies/derived/"",""https://derived.fi/""]",accept_worker_row,
297,482441-23,Hua Kong TsingJiao,full,[],full,[],pass,,,"[""https://www.cbinsights.com/company/tsingjiao-information-science"",""https://www.crunchbase.com/organization/hua-kong-tsingjiao"",""https://www.cbinsights.com/company/clustar-1""]",accept_worker_row,
298,482453-29,Alty,full,[],full,[],pass,,,"[""https://app.alty.com/"",""https://app.alty.com/login"",""https://cmd.alty.com/login""]",accept_worker_row,
299,1233161-92,Lexer Markets,full,"[""LEX""]",full,"[""LEX""]",pass,,,"[""https://docs.lexer.markets/token-and-economics/tokenomics"",""https://docs.lexer.markets/token-and-economics/staking"",""https://docs.lexer.markets/token-and-economics/economic-flow"",""https://docs.lexer.markets/""]",accept_worker_row,
300,482455-45,Gray Wolf,full,[],full,[],pass,,,"[""https://graywolfai.com/"",""https://graywolfai.com/blockchain-intelligence/"",""https://graywolfai.com/gray-wolf/"",""https://www.cbinsights.com/company/gray-wolf-analytics""]",accept_worker_row,
301,482468-41,Soldex,full,"[""SOLX""]",full,"[""SOLX""]",pass,,,"[""https://soldex.ai/"",""https://coinmarketcap.com/currencies/soldex/"",""https://soldex.ai/soldex-native-token-solx-is-listed-on-the-echanges/""]",accept_worker_row,
302,482475-61,Spatial Labs,light,[],light,[],pass,,,"[""https://www.spatial-labs.com/"",""https://techcrunch.com/2023/01/26/spatial-labs-a-web3-infrastructure-and-hardware-company-closes-10m-seed-round/""]",accept_worker_row,
303,482484-88,Brave Corporation,light,[],light,[],pass,,,"[""https://www.brave-corporation.com/""]",accept_worker_row,
304,482485-96,CLCircular,skip_candidate,[],skip_candidate,[],pass,,,"[""https://www.clcircular.com/""]",accept_worker_row,
305,482500-72,GameStarter,full,"[""GAME""]",full,"[""GAME""]",pass,,,"[""https://gamestarter.com/"",""https://gamestarter.com/token-metrics"",""https://docs.gamestarter.com/token-economy/tokenomics""]",accept_worker_row,
306,482506-84,Staax,full,"[""STAX""]",full,"[""STAX""]",pass,,,"[""https://staxtoken.io/""]",accept_worker_row,
307,482517-82,FutureCoin,full,"[""FUTURE""]",full,"[""FUTURE""]",pass,,,"[""https://coinmarketcap.com/currencies/futurecoin/"",""https://www.forbes.com/digital-assets/assets/futurecoin-future/"",""https://e-futurecoin.com/""]",accept_worker_row,
308,482518-54,InfinityPad,full,"[""INFP""]",full,"[""INFP""]",pass,,,"[""https://coinmarketcap.com/currencies/infinitypad/"",""https://www.infinitypad.com/""]",accept_worker_row,
309,482535-19,Project Venkman,light,[],light,[],pass,,,"[""https://projectvenkman.com/"",""https://www.businesswire.com/news/home/20221117006184/en/Project-Venkman-Selects-Hypermint-by-Moonpay-for-Its-NFT-Minting""]",accept_worker_row,
310,482542-66,TITLES,light,[],light,[],pass,,,"[""https://www.titles.xyz/"",""https://gen.xyz/blog/titles-xyz"",""https://splits.org/help/titles/""]",accept_worker_row,
311,482543-56,BANTgo,light,[],light,[],pass,,,"[""https://impact2earn.ae/"",""https://www.f6s.com/company/impact2earn"",""https://www.cbinsights.com/company/bantgo""]",accept_worker_row,
312,482547-16,Aurora (Software Development Applications),full,"[""AURORA""]",full,"[""AURORA""]",pass,,,"[""https://aurora.dev/"",""https://doc.aurora.dev/getting-started/tokenomics/"",""https://aurora.dev/terms""]",accept_worker_row,
313,482547-34,Warp Intermediacoes E Servicos De Pagamento,light,[],light,[],pass,,,"[""https://www.blockchainwebservices.com.br/""]",accept_worker_row,
314,482584-60,Treasure (Financial Services),light,[],light,[],pass,,,"[""https://www.middlemen.io/"",""https://www.cbinsights.com/company/treasure""]",accept_worker_row,
315,482594-50,ParallelScore,skip_candidate,[],skip_candidate,[],pass,,,"[""https://parallelscore.com/""]",accept_worker_row,
316,482594-86,Canza Finance,full,"[""CAN""]",full,"[""CAN""]",pass,,,"[""https://canza.io/"",""https://coinmarketcap.com/currencies/canza-finance/"",""https://canza.io/about""]",accept_worker_row,
317,482622-94,Olympus DAO,full,"[""OHM""]",full,"[""OHM""]",pass,,,"[""https://olympusdao.finance/"",""https://coinmarketcap.com/currencies/olympus/"",""https://coinmarketcap.com/academy/article/what-is-olympus-ohm""]",accept_worker_row,
318,482648-23,Obol Labs,full,"[""OBOL""]",full,"[""OBOL""]",pass,,,"[""https://obol.org/"",""https://legacy-docs.obol.org/gov/governance/obol-token""]",accept_worker_row,
319,482660-92,Taksh,full,"[""TAKSH""]",full,"[""TAKSH""]",pass,,,"[""https://sourcehat.com/audits/TakshAvalanche/"",""https://www.blockworks.co/news/a-13-year-old-from-india-raised-300k-for-his-latest-defi-project"",""https://alphagrowth.io/taksh""]",accept_worker_row,
320,482672-44,Sublime (Financial Software),light,[],light,[],pass,,,"[""https://sublime.finance/"",""https://www.f6s.com/company/sublime-finance"",""https://www.crunchbase.com/organization/sublime-finance""]",accept_worker_row,
