company_id,company_name,normalized_domain,company_type,token_symbols,token_names,token_urls,token_results,confidence,needs_manual_review
113857-03,MangoCoinz,mangocoinz.com,dapp_or_product,"[""MCZ""]","[""MangoCoinz""]","[""https://coinmarketcap.com/currencies/mangocoinz/""]","[{""token_symbol"": ""MCZ"", ""token_name"": ""MangoCoinz"", ""token_url"": ""https://coinmarketcap.com/currencies/mangocoinz/"", ""reason"": ""The official MangoCoinz site identifies MangoCoinz as a cryptocurrency mined through its app, CoinMarketCap maps the project to ticker MCZ, and CoinDesk reports the company's founders explaining the coin validation model, supporting MangoCoinz as the original project organization."", ""evidence_urls"": [""https://www.mangocoinz.com"", ""https://coinmarketcap.com/currencies/mangocoinz/"", ""https://www.coindesk.com/markets/2014/08/15/new-altcoin-promotes-fitness-with-proof-of-sweat""], ""evidence_source_types"": [""official_site"", ""coinmarketcap"", ""secondary_source""]}]",high,no
113867-56,Jampick,jampick.co.kr,gaming_or_nft,"[""CFXT""]","[""Chainflix""]","[""https://coinmarketcap.com/currencies/chainflix/""]","[{""token_symbol"": ""CFXT"", ""token_name"": ""Chainflix"", ""token_url"": ""https://coinmarketcap.com/currencies/chainflix/"", ""reason"": ""Official Chainflix materials identify Jampick as the company operating/developing Chainflix, while Chainflix materials identify CFXT as the exchange-traded token for the Chainflix platform."", ""evidence_urls"": [""https://chainflix.min.studio/policy"", ""https://chainflixofficial.medium.com/chainflix-a-patented-distributed-storage-platform-signed-mou-with-maxpia-ict-a-mining-company-bb98e30c15bf"", ""https://chainflixofficial.medium.com/introducing-the-chainflix-platform-revolutionizing-the-video-sharing-industry-500c574850aa"", ""https://coinmarketcap.com/currencies/chainflix/""], ""evidence_source_types"": [""official_site"", ""official_blog"", ""official_blog"", ""coinmarketcap""]}]",high,no
113934-79,Factom,factom.com,protocol_or_network,"[""FCT""]","[""Factom""]","[""https://coinmarketcap.com/currencies/factom/""]","[{""token_symbol"": ""FCT"", ""token_name"": ""Factom"", ""token_url"": ""https://coinmarketcap.com/currencies/factom/"", ""reason"": ""Reliable successor/acquirer sources identify Factom as founded in 2014 and Factom Inc. as creator of the Factom protocol, while token data identifies FCT/Factoids as the native token of the Factom protocol, supporting Factom as the original organization of the FCT ecosystem."", ""evidence_urls"": [""https://accumulatenetwork.io/2022/05/factom-transition-to-accumulate-guide-faq/"", ""https://www.inveniam.io/resources/insights/the-accumulate-era-has-begun"", ""https://coinmarketcap.com/currencies/factom/""], ""evidence_source_types"": [""official_project_blog"", ""secondary_source"", ""coinmarketcap""]}]",high,no
113958-73,BitoEX,bitoex.com,wallet_or_custody,"[""BITO""]","[""Bito Coin""]","[""https://www.bitopro.com/ns/en-US/bito_coin""]","[{""token_symbol"": ""BITO"", ""token_name"": ""Bito Coin"", ""token_url"": ""https://www.bitopro.com/ns/en-US/bito_coin"", ""reason"": ""Official BitoPro/BitoEX materials tie BitoEX Technology Limited to BitoPro and describe BITO Coin as the ERC-20 token supplied for the BitoPro platform, with founding-team allocation and token-launch details."", ""evidence_urls"": [""https://www.bitopro.com/ns/en-US/bito_coin"", ""https://bito.bitopro.com/docs/whitepaper-en.pdf"", ""https://bito.bitopro.com/""], ""evidence_source_types"": [""official_site"", ""official_whitepaper"", ""official_site""]}]",high,no
114430-60,Rivetz,rivetz.com,security_or_compliance,"[""RVT""]","[""Rivetz""]","[""https://coinmarketcap.com/currencies/rivetz/""]","[{""token_symbol"": ""RVT"", ""token_name"": ""Rivetz"", ""token_url"": ""https://coinmarketcap.com/currencies/rivetz/"", ""reason"": ""Rivetz Corp. and Rivetz International were the original organizations behind the Rivetz RvT security ecosystem: official and regulatory sources state Rivetz announced/issued RvT, devised the token plan, and tied RvT to building the Rivetz security ecosystem."", ""evidence_urls"": [""https://www.prnewswire.com/news-releases/rivetz-introduces-decentralized-cybersecurity-token-to-secure-devices-300482849.html"", ""https://www.sec.gov/files/litigation/complaints/2021/comp25198.pdf"", ""https://www.sec.gov/enforcement-litigation/litigation-releases/lr-25198""], ""evidence_source_types"": [""official_announcement"", ""regulator"", ""regulator""]}]",high,no
1146503-44,Fanable (Financial Services),fanable.io,dapp_or_product,"[""COLLECT""]","[""Collect on Fanable""]","[""https://collectfoundation.xyz/collect""]","[{""token_symbol"": ""COLLECT"", ""token_name"": ""Collect on Fanable"", ""token_url"": ""https://collectfoundation.xyz/collect"", ""reason"": ""Fanable/Collect is the original collectibles RWA marketplace ecosystem; official Collect Foundation pages link the Fanable app and identify $COLLECT as the on-chain currency powering that ecosystem."", ""evidence_urls"": [""https://collectfoundation.xyz/collect"", ""https://collectfoundation.xyz/terms-of-service"", ""https://coinmarketcap.com/currencies/collect-on-fanable/""], ""evidence_source_types"": [""official_site"", ""official_site"", ""coinmarketcap""]}]",high,no
1146513-61,Azos Finance,azos.finance,protocol_or_network,"[""AZUSD"", ""AZOS"", ""SEED""]","[""AZUSD"", ""AZOS"", ""SEED""]","[""https://docs.azos.finance/docs/contracts/core_contracts/"", ""https://claim.azos.finance/""]","[{""token_symbol"": ""AZUSD"", ""token_name"": ""AZUSD"", ""token_url"": ""https://docs.azos.finance/docs/contracts/core_contracts/"", ""reason"": ""Official Azos site and docs present Azos as the original DeFi/stablecoin protocol organization and identify AZUSD as the stablecoin issued by the Azos protocol."", ""evidence_urls"": [""https://www.azos.finance/"", ""https://docs.azos.finance/docs/contracts/core_contracts/"", ""https://www.linkedin.com/company/azos""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""company_profile""]}, {""token_symbol"": ""AZOS"", ""token_name"": ""AZOS"", ""token_url"": ""https://docs.azos.finance/docs/contracts/core_contracts/"", ""reason"": ""Official Azos site and docs present Azos as the original DeFi/stablecoin protocol organization and identify AZOS as the governance token of the Azos protocol."", ""evidence_urls"": [""https://www.azos.finance/"", ""https://docs.azos.finance/docs/contracts/core_contracts/"", ""https://www.linkedin.com/company/azos""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""company_profile""]}, {""token_symbol"": ""SEED"", ""token_name"": ""SEED"", ""token_url"": ""https://claim.azos.finance/"", ""reason"": ""Official Azos materials identify Azos/Azos Labs as the protocol organization and the Azos claim site identifies SEED as the Azos community incentive token."", ""evidence_urls"": [""https://www.azos.finance/"", ""https://claim.azos.finance/"", ""https://www.linkedin.com/company/azos""], ""evidence_source_types"": [""official_site"", ""official_site"", ""company_profile""]}]",high,no
11526-49,BitTorrent,bittorrent.com,protocol_or_network,"[""BTT""]","[""BitTorrent Token""]","[""https://www.bittorrent.com/token/btt/""]","[{""token_symbol"": ""BTT"", ""token_name"": ""BitTorrent Token"", ""token_url"": ""https://www.bittorrent.com/token/btt/"", ""reason"": ""Official BitTorrent materials state that BitTorrent tokenizes the BitTorrent protocol with BTT, and the BTT whitepaper says BitTorrent Inc. created the protocol while BitTorrent Foundation and TRON Foundation introduced BTT and the extended protocol, supporting BitTorrent as an original founding organization for the BTT protocol ecosystem."", ""evidence_urls"": [""https://www.bittorrent.com/token/btt/"", ""https://www.bittorrent.com/btt/btt-docs/BitTorrent_%28BTT%29_White_Paper_v0.8.7_Feb_2019.pdf""], ""evidence_source_types"": [""official_site"", ""official_whitepaper""]}]",high,no
1152698-05,DeVita,devita.io,dapp_or_product,"[""LIFE""]","[""DEVITA""]","[""https://coinmarketcap.com/currencies/devita-global/""]","[{""token_symbol"": ""LIFE"", ""token_name"": ""DEVITA"", ""token_url"": ""https://coinmarketcap.com/currencies/devita-global/"", ""reason"": ""DEVITA materials identify LIFE as the ecosystem utility/governance token and describe the DEVITA co-founders/founding team as launching the original platform ecosystem."", ""evidence_urls"": [""https://medium.com/%40devita_global/introduction-to-the-devita-tokens-9778c9bcad53"", ""https://medium.com/devita-global/founders-address-to-the-devita-community-a96f311e4ced"", ""https://github.com/Devitaglobal/devita-core""], ""evidence_source_types"": [""official_blog"", ""official_blog"", ""official_github""]}]",medium,no
1153077-94,Xbo,xbo.com,exchange_or_broker,"[""XBO""]","[""XBO Token""]","[""https://www.xbo.com/en/xbo-token""]","[{""token_symbol"": ""XBO"", ""token_name"": ""XBO Token"", ""token_url"": ""https://www.xbo.com/en/xbo-token"", ""reason"": ""Official XBO.com materials identify $XBO as the native utility token of the XBO.com ecosystem, and an XBO.com-sourced launch announcement says XBO.com launched the native $XBO token and staking program."", ""evidence_urls"": [""https://www.xbo.com/en/xbo-token"", ""https://www.globenewswire.com/news-release/2025/08/14/3133252/0/en/xbo-com-exchange-launches-native-xbo-token-and-staking-program.html""], ""evidence_source_types"": [""official_site"", ""press_release""]}]",high,no
1153113-40,Noice (Financial Services),noice.so,protocol_or_network,"[""NOICE""]","[""NOICE""]","[""https://docs.noice.so/tokenomics""]","[{""token_symbol"": ""NOICE"", ""token_name"": ""NOICE"", ""token_url"": ""https://docs.noice.so/tokenomics"", ""reason"": ""Official Noice docs describe the Noice team launching the Noice product and $NOICE token on day zero, with current tokenomics and technical docs defining the Noice smart-contract launchpad/token ecosystem; this supports Noice as the original founding organization of the NOICE protocol ecosystem."", ""evidence_urls"": [""https://docs.noice.so/we-are-icm"", ""https://docs.noice.so/tokenomics"", ""https://docs.noice.so/technical-docs""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs""]}]",high,no
1153593-91,Alien (Systems and Information Management),alien.international,protocol_or_network,"[""ACU"", ""AVL""]","[""ACU Token"", ""Availability Token""]","[""https://alien.international/""]","[{""token_symbol"": ""ACU"", ""token_name"": ""ACU Token"", ""token_url"": ""https://alien.international/"", ""reason"": ""Alien's official platform documentation describes Alien as a decentralized compute platform with dual-token economics and identifies ACU as the settlement token for compute transactions; the same site is operated by Alien Platform Inc."", ""evidence_urls"": [""https://alien.international/""], ""evidence_source_types"": [""official_site""]}, {""token_symbol"": ""AVL"", ""token_name"": ""Availability Token"", ""token_url"": ""https://alien.international/"", ""reason"": ""Alien's official platform documentation describes AVL as the availability incentive and provider-staking token in the original Alien decentralized compute network; the same site is operated by Alien Platform Inc."", ""evidence_urls"": [""https://alien.international/""], ""evidence_source_types"": [""official_site""]}]",high,no
1153683-19,Avici,avici.money,wallet_or_custody,"[""AVICI""]","[""Avici""]","[""https://coinmarketcap.com/currencies/avici/""]","[{""token_symbol"": ""AVICI"", ""token_name"": ""Avici"", ""token_url"": ""https://coinmarketcap.com/currencies/avici/"", ""reason"": ""Official Avici docs identify Avici DAO as the organization building distributed internet banking infrastructure and describe its token sale/supply; token data pages map the AVICI ticker to Avici, supporting Avici as the original organization of the Avici token ecosystem."", ""evidence_urls"": [""https://docs.avici.money/getting-started/avici-dao"", ""https://docs.avici.org/"", ""https://docs.avici.org/avici-dao/token-sale-and-supply"", ""https://coinmarketcap.com/currencies/avici/""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""official_docs"", ""coinmarketcap""]}]",medium,no
1153718-83,TBook,tbook.com,protocol_or_network,"[""BOOK""]","[""BOOK""]","[""https://docs.tbook.com/tbook/tokenomics/tokenomics""]","[{""token_symbol"": ""BOOK"", ""token_name"": ""BOOK"", ""token_url"": ""https://docs.tbook.com/tbook/tokenomics/tokenomics"", ""reason"": ""Official TBook docs and developer resources present TBook as the embedded RWA liquidity layer/ecosystem, and official tokenomics identifies BOOK as the native token powering core protocol functions."", ""evidence_urls"": [""https://docs.tbook.com/tbook"", ""https://docs.tbook.com/tbook/tokenomics/tokenomics"", ""https://github.com/tbook-dev""], ""evidence_source_types"": [""official_docs"", ""official_docs"", ""github""]}]",high,no
1153760-32,StraitsX,straitsx.com,infrastructure_or_data,"[""XSGD"", ""XUSD"", ""XIDR""]","[""StraitsX SGD"", ""StraitsX USD"", ""StraitsX IDR""]","[""https://www.straitsx.com/xsgd"", ""https://www.straitsx.com/xusd"", ""https://www.straitsx.com/xidr""]","[{""token_symbol"": ""XSGD"", ""token_name"": ""StraitsX SGD"", ""token_url"": ""https://www.straitsx.com/xsgd"", ""reason"": ""Official StraitsX materials identify StraitsX as the original issuer of this StraitsX stablecoin token system."", ""evidence_urls"": [""https://www.straitsx.com/"", ""https://www.straitsx.com/legal/token"", ""https://www.straitsx.com/xsgd""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_site""]}, {""token_symbol"": ""XUSD"", ""token_name"": ""StraitsX USD"", ""token_url"": ""https://www.straitsx.com/xusd"", ""reason"": ""Official StraitsX materials identify StraitsX as the original issuer of this StraitsX stablecoin token system."", ""evidence_urls"": [""https://www.straitsx.com/"", ""https://www.straitsx.com/legal/token"", ""https://www.straitsx.com/xusd""], ""evidence_source_types"": [""official_site"", ""official_docs"", ""official_site""]}, {""token_symbol"": ""XIDR"", ""token_name"": ""StraitsX IDR"", ""token_url"": ""https://www.straitsx.com/xidr"", ""reason"": ""Official StraitsX materials identify StraitsX as the original issuer of this StraitsX stablecoin token system."", ""evidence_urls"": [""https://www.straitsx.com/"", ""https://www.straitsx.com/xidr""], ""evidence_source_types"": [""official_site"", ""official_site""]}]",high,no
1154174-86,Pieverse,pieverse.io,infrastructure_or_data,"[""PIEVERSE""]","[""PIEVERSE""]","[""https://www.pieverse.io/whitepaper""]","[{""token_symbol"": ""PIEVERSE"", ""token_name"": ""PIEVERSE"", ""token_url"": ""https://www.pieverse.io/whitepaper"", ""reason"": ""Pieverse official whitepaper identifies Pieverse as the agent-native compliant payment stack/protocol project, names the core co-founder team and governance path, and defines PIEVERSE tokenomics for the ecosystem."", ""evidence_urls"": [""https://www.pieverse.io/whitepaper"", ""https://coinmarketcap.com/currencies/pieverse/""], ""evidence_source_types"": [""official_site"", ""coinmarketcap""]}]",high,no
