task_index,company_id,company_name,normalized_domain,project_name,project_url,status,completed_at,token_ticker,token_name,token_url,has_token_evidence,evidence_urls,evidence_source_types,confidence,needs_manual_review
130,481532-50,Fuel Labs,fuel.network,"[""Fuel Network""]","[""https://www.fuel.network/""]",completed,,"[""FUEL""]","[""Fuel Network""]","[""https://www.coingecko.com/en/coins/fuel-network""]",CoinGecko shows the Fuel Network token FUEL and the official site is fuel.network.,https://www.fuel.network/|https://www.coingecko.com/en/coins/fuel-network,official_site|coingecko,high,no
131,482737-87,Oivan Group,oivan.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.oivan.com/,official_site,low,no
132,482739-94,Atlendis Labs,atlendis.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.atlendis.io/,official_site,low,yes
133,481543-48,Portal to Bitcoin,portaltobitcoin.com,"[""Portal to Bitcoin""]","[""https://portaltobitcoin.com/""]",completed,,"[""PTB""]","[""Portal to Bitcoin""]","[""https://www.coingecko.com/en/coins/portal-to-bitcoin"", ""https://coinmarketcap.com/currencies/portaltobitcoin/""]",CoinGecko and CoinMarketCap both list the PTB token for Portal to Bitcoin.,https://portaltobitcoin.com/|https://www.coingecko.com/en/coins/portal-to-bitcoin|https://coinmarketcap.com/currencies/portaltobitcoin/,official_site|coingecko|coinmarketcap,high,no
134,481552-84,HeroVerse,heroverse.io,"[""HeroVerse""]","[""https://www.heroverse.io/""]",completed,,"[""HER"", ""HES""]","[""HeroVerse governance token"", ""HeroVerse reward token""]","[""https://coinmarketcap.com/currencies/heroverse/"", ""https://coinmarketcap.com/currencies/heroverse/""]",CoinMarketCap preview page states HeroVerse has HER governance token and HES reward token.,https://www.heroverse.io/|https://coinmarketcap.com/currencies/heroverse/,official_site|coinmarketcap,medium,yes
135,482757-76,Synchrony Labs,,"[""Synchrony""]",[],completed,,"[""SCY""]","[""Synchrony""]","[""https://coinmarketcap.com/currencies/synchrony/""]",CoinMarketCap preview page lists the SCY token for Synchrony.,https://coinmarketcap.com/currencies/synchrony/,coinmarketcap,medium,yes
136,482762-08,Undo Studios,undostudios.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.undostudios.com/,official_site,low,no
137,481549-51,Pocket Properties,pocketpropertiesapp.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.pocketpropertiesapp.com/,official_site,low,yes
138,481559-14,UNXD,unxd.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.unxd.com/,official_site,low,yes
139,1237033-18,Rocket (Financial Software),userocket.app,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://userocket.app/,official_site,low,no
140,1237098-25,easy.fun,easy.fun,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://easy.fun/,official_site,low,yes
141,481561-30,BeNewtral,benewtral.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.benewtral.com/,official_site,low,no
142,481552-12,The Dematerialised,thedematerialised.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.thedematerialised.com/,official_site,low,yes
143,481552-48,Pink Panda Holdings,pinkpanda.finance,"[""PinkPanda""]","[""https://www.pinkpanda.finance/""]",completed,,"[""PINKPANDA""]","[""PinkPanda""]","[""https://coinmarketcap.com/currencies/pinkpanda/""]",CoinMarketCap preview page lists the PINKPANDA token and the official site matches Pink Panda.,https://www.pinkpanda.finance/|https://coinmarketcap.com/currencies/pinkpanda/,official_site|coinmarketcap,medium,yes
144,481555-36,%Gank,gank.ai,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.gank.ai/,official_site,low,no
145,481571-11,Colexion,colexion.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.colexion.io/,official_site,low,yes
146,482501-26,Proxima.one,proxima.one,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.proxima.one/,official_site,low,yes
147,482631-22,Bsquared Technology,bsqrd.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.bsqrd.io/,official_site,low,no
148,481582-09,Waggle Network,waggle.network,"[""Waggle Network""]","[""https://www.waggle.network/""]",completed,,"[""WAG""]","[""Waggle Network""]","[""https://www.coingecko.com/en/coins/waggle-network"", ""https://coinmarketcap.com/currencies/waggle-network/""]",CoinGecko and CoinMarketCap both list the WAG token for Waggle Network.,https://www.waggle.network/|https://www.coingecko.com/en/coins/waggle-network|https://coinmarketcap.com/currencies/waggle-network/,official_site|coingecko|coinmarketcap,high,no
149,482493-52,Claribay Capital,claribaycapital.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://www.claribaycapital.com/,official_site,low,no
150,481594-24,Sundae Labs,sundae.fi,"[""SundaeSwap""]","[""https://sundae.fi/""]",completed,,"[""SUNDAE""]","[""SundaeSwap""]","[""https://www.coingecko.com/en/coins/sundaeswap"", ""https://coinmarketcap.com/currencies/sundaeswap/""]",CoinGecko and CoinMarketCap list the SUNDAE token for SundaeSwap.,https://sundae.fi/|https://www.coingecko.com/en/coins/sundaeswap|https://coinmarketcap.com/currencies/sundaeswap/,official_site|coingecko|coinmarketcap,high,no
151,481602-07,ORCA (Financial Services),orca.so,"[""Orca""]","[""https://orca.so/""]",completed,,"[""ORCA""]","[""Orca""]","[""https://www.coingecko.com/en/coins/orca""]",Orca official site and CoinGecko identify the ORCA token for the Orca DEX.,https://orca.so/|https://www.coingecko.com/en/coins/orca,official_site|coingecko,high,no
152,481612-51,Crypto Global United,cgu.io,"[""Crypto Global United""]","[""https://www.cgu.io/""]",completed,,"[""CGU""]","[""Crypto Global United""]","[""https://www.coinmarketcap.com/currencies/crypto-gaming-united/""]",CoinMarketCap and CoinGecko list Crypto Global United (CGU) as a tokenized project.,https://www.cgu.io/|https://coinmarketcap.com/currencies/crypto-gaming-united/|https://www.coingecko.com/en/coins/crypto-global-united,official_site|coinmarketcap|coingecko,high,no
153,481606-84,Web3 Pro,web3pro.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://web3pro.com/,official_site,high,no
154,482480-47,cocoNFT,coconft.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://coconft.com/,official_site,high,no
155,481646-95,Arthur Inc,arthur.inc,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://arthur.inc/,official_site,high,no
156,481620-90,Redux (Financial Software),reduxprotocol.io,"[""Redux Protocol""]","[""https://reduxprotocol.io/""]",completed,,"[""RDX""]","[""Redux Protocol""]","[""https://coinmarketcap.com/currencies/redux-protocol/""]",CoinMarketCap lists Redux Protocol with token RDX.,https://reduxprotocol.io/|https://coinmarketcap.com/currencies/redux-protocol/,official_site|coinmarketcap,high,no
157,481637-17,Eterna (Financial Software),eterna.exchange,"[""Eterna Hybrid Exchange""]","[""https://eterna.exchange/""]",completed,,"[""EHX""]","[""Eterna Hybrid Exchange""]","[""https://coinmarketcap.com/currencies/eterna/""]",Official site and CoinMarketCap identify Eterna Hybrid Exchange token EHX.,https://eterna.exchange/|https://coinmarketcap.com/currencies/eterna/,official_site|coinmarketcap,high,no
158,481651-77,Meta4 Capital,meta4.capital,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://meta4.capital/,official_site,high,no
159,481660-12,Notch (Other Insurance),notch.cx,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://notch.cx/,official_site,high,no
160,481654-73,CompliFi,docs.compli.fi,"[""CompliFi""]","[""https://docs.compli.fi/""]",completed,,"[""COMFI""]","[""CompliFi""]","[""https://coinmarketcap.com/currencies/complifi/""]",CoinMarketCap lists CompliFi with token COMFI.,https://docs.compli.fi/|https://coinmarketcap.com/currencies/complifi/,official_site|coinmarketcap,high,no
161,481667-08,Paloma Pay,palomapayinc.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://palomapayinc.com/,official_site,high,no
162,481669-32,Grape Protocol,grapes.network,"[""Grape Protocol""]","[""https://grapes.network/""]",completed,,"[""GRAPE""]","[""Grape Protocol""]","[""https://www.coingecko.com/en/coins/grape-protocol""]",CoinGecko lists Grape Protocol with token GRAPE.,https://grapes.network/|https://www.coingecko.com/en/coins/grape-protocol,official_site|coingecko,high,no
163,481671-29,Internet of Things.,sensingassets.net,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://sensingassets.net/,official_site,high,no
164,481675-84,Rand (Financial Software),rand.app,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://rand.app/,official_site,high,no
165,481679-44,Sarcophagus,app.sarcophagus.io,"[""Sarcophagus Protocol""]","[""https://app.sarcophagus.io/""]",completed,,"[""SARCO""]","[""Sarcophagus Protocol""]","[""https://coinmarketcap.com/currencies/sarcophagus/""]",CoinMarketCap lists Sarcophagus Protocol with token SARCO.,https://app.sarcophagus.io/|https://coinmarketcap.com/currencies/sarcophagus/,official_site|coinmarketcap,high,no
166,481685-20,TaurusBot,taurus-ai.io,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://taurus-ai.io/,official_site,high,no
167,481688-60,NFracTion,nfraction.com,"[""NFracTion""]","[""https://nfraction.com/""]",completed,,"[""NFTA""]","[""NFracTion""]","[""https://coinmarketcap.com/currencies/nfraction/""]",CoinMarketCap lists NFracTion with token NFTA.,https://nfraction.com/|https://coinmarketcap.com/currencies/nfraction/,official_site|coinmarketcap,high,no
168,481690-36,HyperTrader,gethypertrader.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://gethypertrader.com/,official_site,high,no
169,481705-41,Mnemonic (Software Development Applications),mnemonichq.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://mnemonichq.com/,official_site,high,no
170,481711-02,Good Games Guild,goodgamesguild.com,"[""Good Games Guild""]","[""https://goodgamesguild.com/""]",completed,,"[""GGG""]","[""Good Games Guild""]","[""https://www.coingecko.com/en/coins/good-games-guild""]",CoinGecko lists Good Games Guild with token GGG.,https://goodgamesguild.com/|https://www.coingecko.com/en/coins/good-games-guild,official_site|coingecko,high,no
171,481719-88,Fingerprints DAO,fingerprintsdao.xyz,"[""FingerprintsDAO""]","[""https://fingerprintsdao.xyz/""]",completed,,"[""PRINTS""]","[""FingerprintsDAO""]","[""https://coinmarketcap.com/currencies/fingerprintsdao/""]",CoinMarketCap lists FingerprintsDAO with token PRINTS.,https://fingerprintsdao.xyz/|https://coinmarketcap.com/currencies/fingerprintsdao/,official_site|coinmarketcap,high,no
172,481723-55,Blockchain Moon Acquisition,bmaq.io,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://bmaq.io/,official_site,high,no
173,481731-93,bePOS,bepos.io,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://bepos.io/,official_site,high,no
174,481739-14,AkinTec,akintec.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://akintec.com/,official_site,high,no
175,481748-62,Attention Labs,attentionlabs.ai,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://attentionlabs.ai/,official_site,high,no
176,481756-18,Xooa,xooa.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://xooa.com/,official_site,high,no
177,481770-55,Plutoview,plutoview.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://plutoview.com/,official_site,high,no
178,481775-77,Cumulus Digital,cumulusinfra.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://cumulusinfra.com/,official_site,high,no
179,481782-79,3IPK,3ipk.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://3ipk.com/,official_site,high,no
180,481793-05,Secret Key Labs,secretkeylabs.com,[],[],completed,,[],[],[],Official site reviewed; no supported company token found in allowed sources.,https://secretkeylabs.com/,official_site,high,no
181,481796-02,Point Network,pointnetwork.io,"[""Point Network""]","[""https://pointnetwork.io/""]",completed,,"[""POINT""]","[""Point Network""]","[""https://coinmarketcap.com/currencies/point-network/""]",Official Point Network pages and CoinMarketCap identify the POINT token.,https://pointnetwork.io/|https://coinmarketcap.com/currencies/point-network/,official_site|coinmarketcap,high,no
182,482042-71,Poof Payments,poof.io,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://poof.io/,official_site,low,no
183,481919-73,Sandhiguna,sandhiguna.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://sandhiguna.com/,official_site,low,no
184,482261-68,Polygon Studios,polygonstudios.com,[],[],completed,,[],[],[],"Official site describes Polygon Studios as a blockchain gaming and NFT platform, but the allowed sources do not clearly establish a separate token mapping.",https://polygonstudios.com/,official_site,low,yes
185,481845-16,Plusman,plusmanllc.co.jp,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://plusmanllc.co.jp/,official_site,low,no
186,481924-39,Forta Network,forta.org,"[""Forta""]","[""https://forta.org/""]",completed,,"[""FORT""]","[""Forta""]","[""https://coinmarketcap.com/currencies/forta/""]",Official Forta pages and CoinMarketCap identify the FORT token.,https://forta.org/|https://coinmarketcap.com/currencies/forta/,official_site|coinmarketcap,high,no
187,482087-52,Zerocap,zerocap.com,[],[],completed,,[],[],[],No supported token found on the allowed sources.,https://zerocap.com/,official_site,low,no
188,481951-54,Mars4,mars4.me,"[""MARS4""]","[""https://mars4.me/""]",completed,,"[""MARS4""]","[""MARS4""]","[""https://coinmarketcap.com/currencies/mars4/""]",Official MARS4 pages and CoinMarketCap identify the MARS4 token.,https://mars4.me/|https://coinmarketcap.com/currencies/mars4/,official_site|coinmarketcap,high,no
