company_id,company_name,normalized_domain,company_type,include_rule_B,rule_B_token_ticker,rule_B_token_name,rule_B_token_url,confidence,needs_manual_review
167135-32,Paxos,paxos.com,traditional_business,yes,"[""USDG"", ""PYUSD"", ""USDP"", ""PAXG"", ""BUSD""]","[""Global Dollar"", ""PayPal USD"", ""Pax Dollar"", ""Pax Gold"", ""Binance USD""]","[""https://www.paxos.com/usdg-transparency"", ""https://www.paxos.com/pyusd-transparency"", ""https://www.paxos.com/regulation-and-transparency/"", ""https://www.paxos.com/pax-gold"", ""https://www.paxos.com/busd""]",low,yes
167300-47,XY Labs,xylabs.com,protocol_or_network,yes,"[""XYO"", ""XL1""]","[""XYO Token"", ""XL1 Token""]","[""https://docs.xyo.network/xyo-layer-one/dual-token-model/xyo-token/"", ""https://docs.xyo.network/xyo-layer-one/dual-token-model/xl1-token""]",high,no
167883-40,CEEK,ceek.com,dapp_or_product,yes,"[""CEEK""]","[""CEEK""]","[""https://ceek.io/""]",high,no
167914-72,Kadena,kadena.io,protocol_or_network,yes,"[""KDA""]","[""KDA""]","[""https://www.kadena.io/home""]",high,no
168336-73,Gluwa,gluwa.com,traditional_business,yes,"[""CTC""]","[""Creditcoin""]","[""https://coinmarketcap.com/currencies/creditcoin/""]",low,yes
168415-03,eGreen,egreen.com,traditional_business,yes,"[""EGRN""]","[""EGRN Coin""]","[""https://www.egreen.com/coins""]",low,yes
168586-84,Aion,aion.theoan.com,traditional_business,yes,"[""AION""]","[""Aion""]","[""https://coinmarketcap.com/currencies/aion/""]",low,yes
168943-15,Steem,steem.com,traditional_business,yes,"[""STEEM"", ""SBD""]","[""Steem"", ""Steem Dollars""]","[""https://coinmarketcap.com/currencies/steem/"", ""https://coinmarketcap.com/currencies/steem-dollars/""]",low,yes
169820-56,Neufund,neufund.ltd,dapp_or_product,yes,"[""NEU""]","[""Neumark""]","[""https://coinmarketcap.com/currencies/neumark/""]",medium,yes
169943-59,Swarm,swarm.com,protocol_or_network,yes,"[""SMT""]","[""SMT""]","[""https://docs.swarm.com/token/smt""]",high,no
170290-36,Grain Foundation,grain.io,traditional_business,yes,"[""GRAIN""]","[""Grain""]","[""https://icoholder.com/en/grain-io-18458""]",low,yes
171198-91,Leverj,leverj.io,exchange_or_broker,yes,"[""LEV"", ""L2""]","[""Lever Token"", ""Leverj Gluon""]","[""https://coinmarketcap.com/currencies/leverj/"", ""https://coinmarketcap.com/currencies/leverj-gluon/""]",high,no
171347-95,Heat (Financial Software),heatledger.com,protocol_or_network,yes,"[""HEAT""]","[""HEAT""]","[""http://heatledger.com/HEATWhitepaper.pdf""]",high,no
171367-03,Cashaa,cashaa.com,exchange_or_broker,yes,"[""CAS""]","[""CAS Token""]","[""https://cashaa.com/cas-token""]",high,no
171475-66,Decred,decred.org,protocol_or_network,yes,"[""DCR""]","[""DCR""]","[""https://docs.decred.org/""]",high,no
171514-81,Coras,coras.io,dapp_or_product,yes,"[""FID""]","[""Fida""]","[""https://fidaapp.io/""]",medium,no
171542-80,Dragonchain,dragonchain.com,protocol_or_network,yes,"[""DRGN""]","[""Dragonchain""]","[""https://dragonchain.com/open-source-money/""]",high,no
171562-06,Eximchain,eximchain.com,protocol_or_network,yes,"[""EXC""]","[""EXC""]","[""https://www.coinmarketcap.com/currencies/eximchain/""]",high,no
171841-42,Chrono.tech,chrono.tech,dapp_or_product,yes,"[""TIME"", ""SECOND"", ""AUDT""]","[""TIME Token"", ""SECOND Token"", ""AUDT""]","[""https://chrono.tech/how-to-buy-time"", ""https://chrono.tech/product/timefarm"", ""https://chrono.tech/product/audt""]",high,no
172008-64,Humaniq,humaniq.com,wallet_or_custody,yes,"[""HMQ""]","[""Humaniq""]","[""https://coinmarketcap.com/currencies/humaniq/""]",high,no
172078-03,Gatechain,gatechain.com,protocol_or_network,yes,"[""GT""]","[""GateToken""]","[""https://www.gate.com/gt""]",high,no
172365-31,Blocknet,blocknet.org,protocol_or_network,yes,"[""BLOCK""]","[""BLOCK""]","[""https://docs.blocknet.org/blockchain/introduction/""]",high,no
172380-34,BitClave,bitclave.com,dapp_or_product,yes,"[""CAT""]","[""BitClave""]","[""https://coinmarketcap.com/currencies/bitclave/""]",medium,no
172444-15,Qtum,qtum.org,protocol_or_network,yes,"[""QTUM""]","[""Qtum""]","[""https://coinmarketcap.com/currencies/qtum/""]",high,no
173522-17,Waves,waves.tech,protocol_or_network,yes,"[""WAVES""]","[""Waves""]","[""https://docs.waves.tech/en/blockchain/token/waves""]",high,no
173625-85,Riddle&Code,riddleandcode.com,infrastructure_or_data,yes,"[""RDDL"", ""PLMNT""]","[""RDDL Network Token"", ""Planetmint service token""]","[""https://docs.rddl.io/rddl-network/basics/tokens""]",medium,no
175296-16,Skrumble,skrumble.com,protocol_or_network,yes,"[""SKM""]","[""Skrumble Network""]","[""https://coinmarketcap.com/currencies/skrumble-network/""]",medium,yes
175984-39,BOScoin,boscoin.io,protocol_or_network,yes,"[""BOS""]","[""BOScoin""]","[""https://coinmarketcap.com/currencies/boscoin/""]",medium,no
176780-89,bitHolla,bitholla.com,infrastructure_or_data,yes,"[""XHT""]","[""XHT""]","[""https://www.hollaex.com/hollaex-token-staking""]",high,no
177092-29,Crypti,crypti.me,protocol_or_network,yes,"[""XCR""]","[""XCR""]","[""https://www.crypti.me/faq""]",high,no
177447-25,Lisk,lisk.com,protocol_or_network,yes,"[""LSK""]","[""LSK""]","[""https://lisk.com/token/""]",high,no
177844-24,Bluzelle,bluzelle.com,protocol_or_network,yes,"[""BLZ""]","[""BLZ Token""]","[""https://www.bluzelle.com/token""]",high,no
178256-53,Peerplays,peerplays.com,protocol_or_network,yes,"[""PPY""]","[""PPY""]","[""https://community.peerplays.com/technology/intro-to-peerplays-tokens""]",high,no
178260-13,Emercoin,emercoin.com,protocol_or_network,yes,"[""EMC""]","[""EMC""]","[""https://emercoin.com/en/documentation/introduction/the-emc-currency""]",high,no
178464-97,nem,nemproject.github.io,protocol_or_network,yes,"[""XEM""]","[""XEM""]","[""https://www.coinbase.com/price/nem""]",medium,no
178832-71,Dabba,dabba.com,protocol_or_network,yes,"[""DBT""]","[""Dabba Token""]","[""https://www.coingecko.com/en/coins/dabba-token""]",high,no
178858-99,Great Coin,,dapp_or_product,yes,"[""G-Coin""]","[""G-Coin""]","[""https://www.sec.gov/Archives/edgar/data/1656978/000101968715003979/coin_part2.htm""]",low,yes
179152-66,Metallicus,metallicus.com,protocol_or_network,yes,"[""MTL"", ""XPR"", ""METAL"", ""LOAN"", ""XMD""]","[""Metal DAO"", ""XPR Network"", ""Metal Blockchain"", ""Loan Protocol"", ""Metal Dollar""]","[""https://cdn.metallicus.com/Metal_DAO_Whitepaper_v1.0.pdf"", ""https://xprnetwork.org/"", ""https://metalblockchain.org/"", ""https://www.metallicus.com/products"", ""https://www.metallicus.com/metal-dollar""]",high,no
179301-61,Rewards.com,rewards.com,dapp_or_product,yes,"[""RWRD""]","[""Rewards Token""]","[""http://rewardstoken.io""]",high,no
179554-78,Blockfreight,blockfreight.com,protocol_or_network,yes,"[""BFT""]","[""Blockfreight Token""]","[""https://tokenscan.io/asset/BLOCKFREIGHT""]",medium,yes
179716-06,nChain,nchain.com,infrastructure_or_data,yes,"[""BSV""]","[""Bitcoin SV""]","[""https://bsvblockchain.org/""]",low,no
180173-71,NeuroMesh,neuromesh.co,protocol_or_network,yes,"[""NEURO""]","[""NeuroMesh""]","[""https://whitepaper.neuro-mesh.io/""]",medium,yes
180227-53,Bancor,bancor.network,protocol_or_network,yes,"[""BNT""]","[""Bancor""]","[""https://coinmarketcap.com/currencies/bancor/""]",high,no
180285-85,Tezos,tezos.com,protocol_or_network,yes,"[""XTZ""]","[""tez""]","[""https://docs.tezos.com/architecture/tokens""]",high,no
180607-87,FundYourselfNow,crowdsale.fundyourselfnow.com,dapp_or_product,yes,"[""KAT""]","[""Katalyse""]","[""https://etherscan.io/token/0x88FCFBc22C6d3dBaa25aF478C578978339BDe77a""]",high,no
180667-00,LaneAxis,laneaxis.com,infrastructure_or_data,yes,"[""AXIS""]","[""AXIS Token""]","[""https://axistoken.io/""]",high,no
180762-76,DOVU,dovu.earth,dapp_or_product,yes,"[""DOVU""]","[""DOVU""]","[""https://coinmarketcap.com/currencies/dovu-earth/""]",high,no
180925-39,Salt Lending,saltlending.com,wallet_or_custody,yes,"[""SALT""]","[""SALT""]","[""https://saltlending.com/salt-token-terms-and-conditions/""]",high,no
181215-28,Livepeer,livepeer.org,protocol_or_network,yes,"[""LPT""]","[""Livepeer Token""]","[""https://www.livepeer.org/lpt""]",high,no
181762-48,BitCAD,bitcad.io,protocol_or_network,yes,"[""BCD""]","[""BitCAD""]","[""https://etherscan.io/token/0x660b612ec57754d949ac1a09d0c2937a010dee05""]",high,no
181843-48,Raiden Network,raiden.network,protocol_or_network,yes,"[""RDN""]","[""Raiden Network Token""]","[""https://raiden.network/token.html""]",high,no
182703-43,RChain,rchain.coop,protocol_or_network,yes,"[""REV""]","[""RChain""]","[""https://coinmarketcap.com/currencies/rchain/""]",high,no
182850-22,Smart Valor,smartvalor.com,exchange_or_broker,yes,"[""VALOR""]","[""Valor Token""]","[""https://smartvalor.com/en/faq/about-valor-token""]",high,no
182967-13,Vezt,vezt.co,dapp_or_product,yes,"[""VZT""]","[""Vezt""]","[""https://coinmarketcap.com/currencies/vezt/""]",high,no
183101-50,FunFair Technologies,funfair.io,gaming_or_nft,yes,"[""FUN""]","[""FUNToken""]","[""https://coinmarketcap.com/currencies/funtoken/""]",high,no
183309-13,0x,0x.org,protocol_or_network,yes,"[""ZRX""]","[""ZRX""]","[""https://0x.org/post/0x-101-intro-to-0x-protocol""]",high,no
183456-37,ArabianChain,arabianchain.org,protocol_or_network,yes,"[""DUBX""]","[""DUBXCOIN""]","[""https://coinmarketcap.com/currencies/dubxcoin/""]",high,no
183518-74,BANKEX,bankex.com,protocol_or_network,yes,"[""BKX""]","[""BKX""]","[""https://coinmarketcap.com/currencies/bankex/""]",high,no
183520-09,Encrypgen,encrypgen.com,dapp_or_product,yes,"[""DNA""]","[""Encrypgen DNA""]","[""https://coinmarketcap.com/currencies/encrypgen/""]",high,no
183563-47,KICKICO,kickecosystem.com,dapp_or_product,yes,"[""KICK""]","[""KickToken""]","[""https://kickecosystem.com/static/KICKECOSYSTEM_WP4.pdf""]",high,no
183674-26,Aventus (Financial Software),aventus.io,protocol_or_network,yes,"[""AVT""]","[""Aventus""]","[""https://gatewaydocs.aventus.io/docs/category/avt-token""]",high,no
183850-57,Laos Network,laosnetwork.io,protocol_or_network,yes,"[""LAOS""]","[""Laos Network""]","[""https://coinmarketcap.com/currencies/laos-network/""]",high,no
184053-34,TokenStars,tokenstars.com,dapp_or_product,yes,"[""ACE""]","[""ACE""]","[""https://tokenstars.com/en/ace""]",high,no
184077-64,Powerledger,powerledger.io,protocol_or_network,yes,"[""POWR""]","[""Powerledger""]","[""https://powerledger.io/media/powerledgers-powr-token-now-available-on-raydium-and-jupiter/""]",high,no
184117-51,Zeptagram,zeptagram.com,dapp_or_product,yes,"[""ZPTC""]","[""Zeptacoin""]","[""https://bitmart.zendesk.com/hc/en-us/articles/4407618710555-Zeptagram-ZPTC""]",high,no
184119-67,Mimo,mimo.capital,protocol_or_network,yes,"[""PAR"", ""MIMO""]","[""PAR"", ""MIMO Governance Token""]","[""https://par.mimo.capital/assets/pdf/Mimo%20-%20White%20Paper.pdf"", ""https://www.globenewswire.com/news-release/2021/06/18/2249490/0/en/mimo-and-par-tokens-listed-on-bittrex-global-to-enable-euro-stablecoin-trading.html""]",medium,yes
184240-09,Wysker,wysker.com,dapp_or_product,yes,"[""WYS""]","[""WYS Token""]","[""https://www.coingecko.com/en/coins/wys-token""]",high,no
184392-64,Bodhi (Media and Information Services (B2B)),bodhi.network,protocol_or_network,yes,"[""NBOT""]","[""Naka Bodhi Token""]","[""https://coinmarketcap.com/currencies/naka-bodhi-token/""]",medium,yes
185065-75,BitBounce,bitbounce.com,dapp_or_product,yes,"[""CREDO""]","[""CREDO""]","[""https://www.coinbase.com/price/credo""]",medium,no
185243-95,Pundi X,pundix.com,protocol_or_network,yes,"[""PUNDIX""]","[""PUNDIX""]","[""https://docs.pundix.com/getting-started/what-is-pundix""]",high,no
185259-61,Onchain,onchain.com,infrastructure_or_data,yes,"[""ONT"", ""ONG""]","[""Ontology"", ""Ontology Gas""]","[""https://coinmarketcap.com/currencies/ontology/"", ""https://coinmarketcap.com/currencies/ontology-gas/""]",medium,no
185378-50,Paymon (Financial Software),paymon.org,exchange_or_broker,yes,"[""PMNT""]","[""Paymon""]","[""https://coinmarketcap.com/currencies/paymon/""]",high,no
185406-58,Archethic,archethic.net,protocol_or_network,yes,"[""UCO""]","[""UCO token""]","[""https://wiki.archethic.net/learn/uco/""]",high,no
185701-51,Loopring,loopring.org,protocol_or_network,yes,"[""LRC""]","[""Loopring""]","[""https://coinmarketcap.com/currencies/loopring/""]",high,no
185763-25,Binance,binance.com,exchange_or_broker,yes,"[""BNB""]","[""BNB""]","[""https://www.binance.com/en/academy/articles/what-is-bnb""]",high,no
185981-32,Kyber Network,kyber.network,protocol_or_network,yes,"[""KNC""]","[""Kyber Network Crystal""]","[""https://kyber.network/about/knc""]",high,no
186207-40,Substratum,substratum.net,infrastructure_or_data,yes,"[""SUB""]","[""Substratum""]","[""https://www.coinbase.com/price/substratum""]",medium,no
186367-33,Aragon (Business/Productivity Software),aragon.org,protocol_or_network,yes,"[""ANT""]","[""Aragon Network Token""]","[""https://legacy-docs.aragon.org/the-ant-token/about-the-token""]",high,no
186511-78,Monetha,monetha.io,dapp_or_product,yes,"[""MTH""]","[""MTH Token""]","[""https://www.monetha.io/mth/""]",high,no
186630-04,REGA Risk Sharing,rega.life,protocol_or_network,yes,"[""RST""]","[""REGA Risk Sharing Token""]","[""https://cryptoslate.com/coins/rega-risk-sharing/""]",medium,no
186643-45,Telcoin,telco.in,protocol_or_network,yes,"[""TEL""]","[""Telcoin""]","[""https://www.telcoin.org/documentation/telcoin-platform/telcoin-tel-token""]",high,no
186721-39,RCN,ripiocredit.network,protocol_or_network,yes,"[""RCN""]","[""RCN""]","[""https://coinmarketcap.com/currencies/ripio-credit-network/""]",high,no
186798-07,Etherisc,etherisc.com,protocol_or_network,yes,"[""DIP""]","[""DIP Token""]","[""https://etherisc.com/token""]",high,no
187537-78,Synthetix,synthetix.io,protocol_or_network,yes,"[""SNX""]","[""Synthetix Network Token""]","[""https://docs.synthetix.io/staking""]",high,no
187922-98,Universa,universablockchain.com,protocol_or_network,yes,"[""UTNP"", ""UTN""]","[""UTNP"", ""UTN""]","[""https://coinmarketcap.com/currencies/universa/"", ""https://universablockchain.com/files/whitepaper.pdf?v=1.8""]",high,no
188022-70,NuID,nuid.io,security_or_compliance,yes,"[""KII""]","[""KII""]","[""https://coincodex.com/crypto/nuid/""]",medium,no
221506-75,Evan.Network,evan.network,protocol_or_network,yes,"[""EVE""]","[""EVE""]","[""https://evannetwork.github.io/docs/how_it_works/blockchain.html""]",high,no
221758-03,Orchid (Network Management Software),orchid.com,protocol_or_network,yes,"[""OXT""]","[""OXT""]","[""https://www.orchid.com/oxt/""]",high,no
221770-09,Wanchain,wanchain.org,protocol_or_network,yes,"[""WAN"", ""xWAN""]","[""WAN coin"", ""xWAN""]","[""https://docs.wanchain.org/cross-chain-infrastructure/wan-coin"", ""https://docs.wanchain.org/cross-chain-infrastructure/wan-coin/xwan""]",high,no
222110-11,Chia Network,chia.net,protocol_or_network,yes,"[""XCH""]","[""Chia""]","[""https://www.chia.net/buy-xch/""]",high,no
222177-07,Wanglu Tech,wanglutech.com,protocol_or_network,yes,"[""WAN"", ""xWAN""]","[""WAN coin"", ""xWAN""]","[""https://docs.wanchain.org/cross-chain-infrastructure/wan-coin"", ""https://docs.wanchain.org/cross-chain-infrastructure/wan-coin/xwan""]",high,no
222217-39,Zilliqa,zilliqa.com,protocol_or_network,yes,"[""ZIL"", ""gZIL""]","[""ZIL"", ""Governance ZIL""]","[""https://roadmap.zilliqa.com/about-zilliqa"", ""https://blog.zilliqa.com/gzil-holders-to-manage-community-fund-and-supercharge-zilliqas-ecosystem/""]",high,no
222320-44,Quantstamp,quantstamp.com,security_or_compliance,yes,"[""QSP""]","[""Quantstamp""]","[""https://quantstamp.com/blog/introducing-the-quantstamp-security-assurance-protocol""]",high,no
222356-80,SMSCHAIN,smschain.org,protocol_or_network,yes,"[""SMSTO""]","[""Short-Message-Tokens""]","[""https://icoholder.com/en/smschain-3471""]",high,no
222513-67,Theta Network,thetatoken.org,protocol_or_network,yes,"[""THETA"", ""TFUEL""]","[""Theta Token"", ""Theta Fuel""]","[""https://coinmarketcap.com/currencies/theta-network"", ""https://coinmarketcap.com/currencies/theta-fuel""]",high,no
222647-14,BlockCAT Technologies,blockcat.io,dapp_or_product,yes,"[""CAT""]","[""BlockCAT""]","[""https://coinmarketcap.com/currencies/blockcat/""]",high,no
222779-62,Atonomi,atonomi.io,security_or_compliance,yes,"[""ATMI""]","[""Atonomi""]","[""https://coinmarketcap.com/currencies/atonomi/""]",high,no
223456-69,Ocean Protocol,oceanprotocol.com,protocol_or_network,yes,"[""OCEAN""]","[""OCEAN""]","[""https://docs.oceanprotocol.com/discover/ocean-token""]",high,no
223497-19,dYdX Labs,dydx.xyz,protocol_or_network,yes,"[""DYDX""]","[""DYDX""]","[""https://docs.dydx.community/dydx/start-here/dydx-token""]",high,no
223553-17,Hydrogen,hydrogenplatform.com,service_provider,yes,"[""HYDRO""]","[""Hydro""]","[""https://www.coinbase.com/en-gb/price/hydro""]",high,no
223674-58,VeChain,vechain.org,protocol_or_network,yes,"[""VET"", ""VTHO""]","[""VET"", ""VTHO""]","[""https://docs.vechain.org/introduction-to-vechain/dual-token-economic-model/vechain-vet"", ""https://docs.vechain.org/introduction-to-vechain/dual-token-economic-model/vethor-vtho""]",high,no
223675-57,Neo Team,neo.org,protocol_or_network,yes,"[""NEO"", ""GAS""]","[""NEO"", ""GAS""]","[""https://developers.neo.org/docs/n3/foundation/Native%20tokens""]",high,no
223743-07,ArcBlock,arcblock.io,protocol_or_network,yes,"[""ABT""]","[""ABT""]","[""https://www.arcblock.io/content/collections/en/token""]",high,no
223867-45,AlfaToken,alfatoken.com,protocol_or_network,yes,"[""ALFA"", ""ALFA-G""]","[""Alfa Utility Token"", ""Alfa-G Gold Token""]","[""https://alfatoken.io/the-alfa-utility-token/"", ""https://alfatoken.io/the-alfa-g-token/""]",high,no
223950-43,BitMED,bitmed.io,service_provider,yes,"[""BXM""]","[""BXM""]","[""https://github.com/InsighterInc/whitepaper""]",medium,yes
224012-89,Origin Protocol,originprotocol.com,protocol_or_network,yes,"[""OGN"", ""OUSD"", ""OETH"", ""superOETHb"", ""OS""]","[""Origin Token"", ""Origin Dollar"", ""Origin Ether"", ""Super OETH"", ""Origin Sonic""]","[""https://docs.originprotocol.com/ogn/introduction-to-ogn"", ""https://docs.originprotocol.com/yield-bearing-tokens/origin-dollar-ousd"", ""https://docs.originprotocol.com/yield-bearing-tokens/oeth"", ""https://docs.originprotocol.com/yield-bearing-tokens/super-oeth-superoethb"", ""https://docs.originprotocol.com/protocol/os""]",high,no
224235-19,Iron Fish,ironfish.network,protocol_or_network,yes,"[""IRON""]","[""Iron Fish""]","[""https://ironfish.network/learn/tokenomics""]",high,no
224244-55,Blockchain Foundry,blockchainfoundry.com,service_provider,yes,"[""SYS""]","[""Syscoin""]","[""https://syscoin.org/""]",low,no
224405-20,Zenome (Medical Records Systems),zenome.io,protocol_or_network,yes,"[""ZNA""]","[""Zenome""]","[""https://cryptoslate.com/coins/zenome/""]",high,no
